archetype_id,variation_id,winrate,popularity
557,2257063039,76.2,0.0033
31,2249903946,43.5,0.0072
202,2253228406,51.8,0.0066
170,2253901824,55.6,0.0021
150,2251762432,76.9,0.0020
561,2249090976,56.3,0.0037
276,2253929513,49,0.0038
555,2243838083,63.3,0.0023
555,2251821169,48,0.0019
546,2256398516,63.2,0.0030
561,2256210823,60.6,0.0026
338,2242937369,72,0.0019
31,2243519865,55.9,0.0027
563,2254031605,78.9,0.0030
563,2254050919,76,0.0019
182,2254131844,56.7,0.0023
170,2243036666,41.4,0.0023
170,2254546495,64.3,0.0022
182,2215833180,59.5,0.0033
338,2242966419,50,0.0022
563,2240012028,76.9,0.0020
512,2202546967,50.7,0.0057
563,2250189298,60,0.0019
563,2254539121,40,0.0019
512,2253720108,48.8,0.0034
338,2250677109,68,0.0019
555,2250225811,50,0.0023
276,2236498456,50,0.0025
512,2233511896,32.3,0.0024
52,2255169873,65.4,0.0020
563,2254615094,37,0.0021
338,2254001710,69.4,0.0028
56,2254663121,61.3,0.0024
512,2252378260,65.7,0.0027
555,2254062713,44.7,0.0030
441,2237778107,64,0.0019
571,2255979342,34.6,0.0020
182,2211551910,68,0.0019
563,2247608604,68.9,0.0035
430,2245114847,56,0.0019
182,2256480917,56.7,0.0023
182,2256548117,54.5,0.0026
198,2254688430,32.1,0.0022
586,2255504338,53.8,0.0030
182,2255837182,48.5,0.0026
555,2253980308,74.2,0.0024
548,2224755911,26.9,0.0020
555,2249288217,62.5,0.0025
555,2246292397,68,0.0019
141,2255169092,53.1,0.0025
585,2249756046,42.9,0.0022
586,2256269342,38.9,0.0028
441,2253532037,65.5,0.0023
202,2254751661,58.6,0.0023
557,2211833133,56.4,0.0686
587,2246607385,59.3,0.2139
555,2252666817,71.3,0.0068
555,2252798673,40,0.0023
182,2202864140,60.2,0.0377
182,2250086422,37.9,0.0068
338,2252304223,53.8,0.0071
56,2243673507,55.1,0.2742
563,2247271980,60.1,0.1778
571,2249570660,42,0.1178
546,2121498061,58.7,0.2073
586,2243737190,50.9,0.0043
586,2243755616,50.9,0.2779
396,2159887769,57.1,0.0329
587,2244040170,65.1,0.0935
512,2253928055,31.7,0.0032
56,2250374034,60.3,0.0098
276,2233574670,44.7,0.0719
587,2246368577,52.2,0.0158
555,2248563476,54.3,0.0072
555,2250874711,60,0.0039
556,2251378186,46.3,0.0052
555,2253349301,50.9,0.0090
170,2253780692,52.9,0.0133
183,2201216595,59.5,0.0029
538,2251945853,49.8,0.1412
371,2243520495,50,0.0028
558,2253975157,62.2,0.0029
587,2244579325,55.7,0.0062
587,2252374248,44,0.0019
555,2252445498,64.3,0.0022
52,2235687172,51.6,0.0024
183,2200915707,58.6,0.0023
36,2253887490,66.7,0.0028
548,2177079369,45.9,0.0029
546,2207383235,44.7,0.0037
555,2254013351,76.9,0.0020
170,2167026349,56.1,0.0032
182,2234224963,60,0.0023
182,2249077186,47.2,0.0028
31,2213106971,53.1,0.0101
563,2247298286,56,0.0066
276,2238099867,46.5,0.0055
276,2239240828,48.1,0.0042
546,2242984767,62.2,0.0229
546,2243076622,53.6,0.0086
586,2246151549,52.8,0.0127
586,2249780735,38.3,0.0037
307,2253557421,51.2,0.0032
548,2254061945,65.7,0.0027
587,2254188327,61.9,0.0033
512,2205759712,52.5,0.0031
170,2253224247,51.6,0.0048
441,2207781571,62.4,0.0122
182,2254165811,72.7,0.0026
338,2209931700,50.8,0.0241
338,2251806575,60.9,0.0289
338,2251875683,58.6,0.0426
563,2254042691,67.9,0.0044
276,2236473701,50,0.0134
276,2242153400,51.9,0.0063
569,2196900470,58.2,0.0414
555,2246437566,38.5,0.0020
587,2251814548,64.3,0.0022
512,2244070577,46.4,0.0054
441,2241535404,52.2,0.0036
182,2252183198,42.3,0.0020
561,2253138275,52.5,0.0048
563,2253188086,43.9,0.0032
276,2247595634,56.6,0.0065
555,2204673770,57.1,0.0022
555,2233100552,44,0.0019
556,2243244887,61.5,0.1062
587,2250255205,54.1,0.0190
150,2250529847,58.2,0.0076
563,2251956922,56.8,0.0029
563,2254302866,54.1,0.0066
338,2252186884,69.7,0.0026
56,2254129755,42.1,0.0030
587,2251133584,76.1,0.0036
141,2254401554,41.9,0.0024
36,2228340613,57.5,0.0031
571,2242499122,52.9,0.0218
512,2198812214,50,0.0037
182,2201343622,70.9,0.0062
441,2239754546,58.8,0.0040
586,2251791343,50,0.0031
2,2243832205,47.9,0.0055
555,2254247480,51.5,0.0026
150,2251265578,50,0.0034
183,2201192071,60.7,0.0048
276,2235532998,56.7,0.0052
276,2249602055,44.3,0.0062
202,2251771464,53.8,0.0041
555,2254036446,63.6,0.0026
150,2254530744,64.5,0.0024
36,2253902655,48.8,0.0032
586,2246937850,41.9,0.0024
162,2022913901,53.8,0.0030
587,2246736763,55,0.0031
555,2249862927,43.8,0.0025
587,2253160677,56.3,0.0062
555,2253677853,43.9,0.0032
577,2198776479,44.6,0.0072
512,2254609822,37,0.0057
338,2254649917,63.5,0.0041
56,2254603986,45.5,0.0051
548,2158259318,67.3,0.0038
555,2248148110,69.6,0.0044
555,2250986282,58.3,0.0066
52,2203524922,67.9,0.0124
338,2252475574,52.5,0.0031
563,2243331726,54.5,0.0026
36,2254443941,76.5,0.0027
569,2210227149,55.2,0.0023
555,2245993272,58.1,0.0034
555,2251832898,48.3,0.0023
563,2254731208,85.7,0.0033
276,2254802290,51.4,0.0029
583,2254678039,50.6,0.0065
390,2254854992,52,0.0019
512,2243499100,48.3,0.0047
126,2218938394,48,0.0019
555,2254089119,41.9,0.0024
563,2254757098,74.1,0.0021
36,2254956120,50,0.0020
276,2244010095,54.1,0.0029
276,2254445872,61.8,0.0027
556,2254631555,57.6,0.0026
512,2249962804,43.8,0.0025
571,2250531526,49.3,0.0057
555,2252483085,54.3,0.0027
512,2246960904,51.9,0.0021
150,2255028772,43.3,0.0023
583,2252572796,50,0.0055
441,2207504291,51.3,0.0117
574,2217827337,59.8,0.0163
249,2251203681,51.3,0.0030
430,2249270569,51.7,0.0181
512,2255046856,48.1,0.0021
182,2207417131,50,0.0022
182,2254215929,58.3,0.0028
586,2245169539,65.9,0.0032
555,2248989980,51.9,0.0021
587,2250506757,58.3,0.0028
182,2243267217,54.8,0.0024
276,2242157600,40.5,0.0033
371,2254771972,50.9,0.0043
555,2250622104,59.6,0.0041
441,2255063030,47.8,0.0036
161,2236768850,71,0.0024
2,2247015952,41,0.0030
555,2254273949,53.4,0.0045
555,2254764152,56.4,0.0030
512,2235948503,72.7,0.0026
276,2252151098,77.1,0.0027
548,2218546939,65.7,0.0052
555,2246879687,66.7,0.0033
555,2255373287,67.9,0.0022
56,2169369935,55.9,0.0027
276,2253390799,61.1,0.0042
52,2226983529,71.7,0.0041
36,2255271709,50,0.0028
36,2255434487,47.4,0.0030
512,2237623578,45.7,0.0036
512,2249909360,59.4,0.0025
541,2255406338,67.3,0.0043
182,2212796142,59.1,0.0034
276,2243239188,55.9,0.0073
586,2255440833,42.9,0.0038
555,2253990348,58.6,0.0045
577,2254599352,48,0.0019
574,2229020168,40,0.0019
338,2251821183,56.3,0.0025
586,2252721524,61,0.0032
538,2255503143,48.8,0.0034
211,2254138432,64.9,0.0029
276,2247973057,44.4,0.0035
555,2252483053,35.7,0.0022
390,2251597728,36.4,0.0051
571,2239971718,45.2,0.0033
56,2243688976,51,0.0078
571,2255666539,39.1,0.0036
276,2242250374,44.9,0.0038
555,2252416068,40.6,0.0025
512,2252175473,50,0.0025
150,2255772507,54.4,0.0080
338,2244940283,59.1,0.0034
546,2244127197,84.4,0.0025
141,2235070026,57.1,0.0022
556,2229253894,41.3,0.0062
556,2244161796,61.3,0.0058
556,2250707204,51.1,0.0037
555,2255901483,72.1,0.0034
541,2219869731,42.3,0.0020
150,2254040550,55.2,0.0023
441,2245049676,70.4,0.0021
441,2255902461,53.3,0.0023
555,2244017610,38.3,0.0083
150,2253003494,63.6,0.0069
547,2255451007,53.6,0.0022
441,2255692949,65.1,0.0034
555,2252146803,75,0.0025
170,2256021765,66.7,0.0044
276,2252386167,56.5,0.0036
276,2256001390,65.9,0.0064
555,2254441405,44.4,0.0063
556,2254932156,44.1,0.0073
556,2255880886,52.1,0.0109
555,2256019159,35.4,0.0099
338,2252164684,53.6,0.0022
338,2255789769,51.6,0.0024
36,2255405858,51.2,0.0064
276,2256074839,56.9,0.0051
202,2256118699,34.5,0.0023
556,2255329994,56.7,0.0023
555,2256171144,53.8,0.0020
563,2256185807,71.2,0.0041
555,2246141313,54.3,0.0063
556,2255872143,89.1,0.0036
563,2254036491,58.6,0.0023
36,2253751517,74.4,0.0030
555,2224797435,76.7,0.0023
587,2244465569,68,0.0019
338,2256354596,63,0.0021
555,2222916461,55.2,0.0023
36,2255561646,58.6,0.0023
563,2256377146,65.6,0.0025
276,2234125257,50,0.0048
586,2243374698,46.8,0.0037
555,2256431536,24,0.0019
563,2255914529,62.5,0.0037
276,2254095385,62.5,0.0025
555,2250898169,50,0.0034
574,2208309156,61.7,0.0037
170,2256030773,53.8,0.0020
182,2207744713,66.7,0.0023
390,2253004049,59.4,0.0025
182,2253093367,60,0.0058
56,2249024880,69.7,0.0026
276,2255445134,63.2,0.0030
25,2256600909,53.7,0.0042
556,2236637735,75,0.0025
555,2245308031,64.9,0.0029
577,2256525667,20,0.0019
77,2053815477,63.6,0.0026
390,2238053285,59.4,0.0025
390,2256735445,47.4,0.0030
56,2234772911,58.3,0.0047
548,2243721695,54.8,0.0024
162,2253934425,55.8,0.0041
441,2256710735,61.5,0.0020
555,2251677726,52.3,0.0034
36,2253989937,73.1,0.0020
307,2256827729,66.7,0.0021
555,2225547858,66.7,0.0023
276,2256690311,36.7,0.0038
150,2256901156,62.9,0.0027
556,2243069693,45.7,0.0027
556,2254346722,51.5,0.0026
570,2255963299,51.7,0.0023
563,2255333538,51.3,0.0030
276,2238188899,72,0.0019
555,2257079251,50,0.0025
555,2256024061,48.4,0.0024
150,2252474174,71.1,0.0035
548,2177670798,52.3,0.0034
586,2252479474,46.9,0.0025
555,2255437457,44.8,0.0023
170,2254256945,48.3,0.0023
371,2255241620,28.2,0.0030
586,2257055537,42.5,0.0031
182,2257043795,57.1,0.0022
557,2210743988,70.2,0.0066
555,2248166902,38.7,0.0024
555,2251716013,50,0.0030
587,2255559303,51.3,0.0030
276,2233598038,58.8,0.0027
276,2257138578,41.4,0.0023
548,2129951423,46.4,0.0022
574,2220307807,40,0.0023
276,2253074872,61.8,0.0053
586,2251677693,45.7,0.0027
161,2253901623,51.9,0.0041
31,2210574230,58.8,0.0040
56,2171503957,65.5,0.0023
563,2242945797,75,0.0028
371,2243077211,58.6,0.0023
563,2251377037,57.1,0.0022
563,2253635589,65.6,0.0025
36,2253104933,45.2,0.0024
276,2253854153,43.1,0.0040
587,2245979967,75.7,0.0029
563,2242981361,58.8,0.0027
182,2205007994,61.5,0.0020
170,2255332847,60.7,0.0022
162,2255338992,36.4,0.0034
586,2248613714,50,0.0023
338,2253750605,35.3,0.0027
563,2254454157,40.6,0.0025
182,2255833947,44.8,0.0023
202,2243034712,28.1,0.0025
555,2255172819,60,0.0027
560,2248946711,59.4,0.0025
563,2254144246,45.5,0.0026
587,2256228860,53.6,0.0022
182,2256210537,42.3,0.0020
586,2256197965,68,0.0019
150,2252079421,52,0.0019
182,2222773586,60,0.0019
571,2255287301,51.9,0.0021
555,2248513084,61.5,0.0020
563,2252758512,57.7,0.0020
276,2257215899,57.7,0.0020
36,2256511190,40.9,0.0034
512,2254018077,37,0.0021
555,2255215009,57.1,0.0027
276,2254208408,40.7,0.0021
555,2246611684,44.4,0.0021
563,2253472594,61.5,0.0020
202,2242937192,51.5,0.0026
546,2182878626,50,0.0023
338,2254531706,64,0.0019
56,2255320387,60,0.0023
555,2235387335,56.7,0.0227
587,2246752913,59.1,0.3171
587,2249261989,55.7,0.0062
555,2251226721,54,0.0117
512,2198776133,55.1,0.2152
512,2200632184,30.3,0.0026
150,2250010930,53.7,0.4703
574,2208667658,58.7,2.2257
563,2252672175,72.7,0.0026
563,2253203426,56,0.0156
62,2253420707,49.1,0.0043
571,2225938079,44.1,0.0073
198,2244871742,54.3,0.0210
538,2242963118,37.8,0.0058
396,2158927062,56.4,0.0620
512,2251799702,41.1,0.0044
563,2244402422,52.6,0.0179
563,2244973869,59.3,0.0374
276,2253058224,46.2,0.0020
546,2242961440,54.4,0.0151
555,2244835166,42.4,0.0026
555,2245354481,51.9,0.0188
587,2246424410,60.3,0.0200
512,2210325791,55.9,0.0133
512,2253991482,50,0.0027
211,2253996894,62.5,0.0031
182,2199537553,59.5,0.0029
338,2215749678,56.9,0.0056
338,2254017646,62.2,0.0093
563,2253117645,48.5,0.0026
276,2252611219,45.8,0.0111
548,2130401683,54.9,0.0394
538,2243021865,54.4,0.0151
162,2242945663,59.3,0.0159
512,2203494574,48.8,0.0062
541,2250984021,60.7,0.0022
338,2253467820,48.3,0.0045
563,2245134475,62.8,0.0034
36,2253848156,46.2,0.0030
276,2253177966,48,0.0019
587,2247069588,64,0.0039
587,2249918093,60,0.0019
512,2243007763,58.2,0.0043
512,2248936556,53.6,0.0044
150,2250591626,58.9,0.0057
150,2251502902,56.5,0.0090
182,2216201050,58.3,0.0037
563,2244126236,51,0.0078
563,2254201001,60,0.0023
25,2218700632,49.8,0.0207
538,2202298399,75.7,0.0029
52,2139664147,54.3,0.0099
150,2250285301,62.3,0.0168
170,2253790456,56.3,0.0025
182,2219474095,56.3,0.0068
276,2236269452,53.7,0.0032
161,2235614733,59.9,0.0115
161,2249523345,80,0.0023
371,2254223216,53.8,0.0020
170,2222996160,54.2,0.0037
560,2243061918,39.7,0.0045
182,2152043819,48.5,0.0079
182,2253311883,71.1,0.0030
36,2249874791,66.7,0.0021
36,2251636218,46.8,0.0097
563,2254280672,55.1,0.0083
276,2246538690,58.1,0.0024
548,2243023322,51.4,0.0029
546,2253828220,51.9,0.0021
586,2253854616,56,0.0019
563,2249327337,56.3,0.0062
56,2254405517,66,0.0037
276,2247412476,51.6,0.0074
546,2250186932,64.9,0.0044
555,2254440001,53.3,0.0047
512,2254458814,65.4,0.0020
182,2241922424,50,0.0022
587,2244634395,71.7,0.0047
512,2203174138,44.9,0.0054
555,2252464724,50,0.0022
182,2253989222,51.9,0.0021
338,2246013419,53.5,0.0034
571,2247349447,51.6,0.0074
555,2254660180,86.2,0.0023
583,2254610188,53.6,0.0022
574,2236132195,63.3,0.0047
182,2252714465,66.7,0.0042
36,2250849839,61.2,0.0038
557,2245215237,66.7,0.0021
555,2254512583,50,0.0041
170,2222852287,53.2,0.0037
276,2253329629,62.2,0.0029
586,2254670407,73,0.0029
570,2198945662,33.3,0.0030
182,2254785057,63,0.0021
574,2254791468,62.5,0.0031
276,2251585362,59.3,0.0021
586,2243378791,57.8,0.0035
430,2253858713,57.7,0.0020
555,2210802360,47.3,0.0043
587,2246392871,63.6,0.0051
150,2252164632,60,0.0023
574,2218561492,59.2,0.0055
161,2254716396,60,0.0027
555,2248682512,67.6,0.0027
25,2214369936,41.3,0.0036
586,2243063628,56.5,0.0090
555,2244056854,59.3,0.0021
555,2254927806,40,0.0023
586,2254789933,54.4,0.0044
555,2255033621,53.8,0.0062
512,2254260922,66,0.0037
571,2246020344,32.1,0.0022
563,2254140698,63.5,0.0049
583,2254613695,73.2,0.0032
211,2255122768,52.4,0.0033
574,2216711090,58.7,0.0085
574,2254301518,60,0.0019
182,2255161180,52,0.0019
36,2255050071,41.9,0.0034
198,2248518313,54.5,0.0060
154,2253637310,36.8,0.0030
538,2252067165,56.5,0.0102
557,2243518967,63,0.0021
571,2255114052,52.5,0.0031
546,2207867018,69,0.0023
2,2238655608,42.9,0.0027
512,2253335636,62.5,0.0037
441,2248498272,55.6,0.0028
56,2235445307,58.3,0.0037
36,2253976440,55.7,0.0083
545,2254794387,57.1,0.0027
276,2254343346,48.3,0.0069
199,2255312194,56.7,0.0023
586,2244840266,61,0.0032
2,2252646907,48.6,0.0029
555,2254489351,76,0.0019
512,2254863399,60,0.0051
563,2248250357,56.5,0.0097
36,2255421820,63.8,0.0037
555,2255311292,52,0.0019
555,2255481706,51.7,0.0023
541,2242376449,29.7,0.0029
441,2209860291,44.8,0.0023
182,2254699083,35.7,0.0022
56,2252373455,52,0.0039
276,2221782191,42.4,0.0026
276,2233786072,75,0.0022
555,2255468849,55.9,0.0027
563,2243000538,41.5,0.0032
563,2253720427,59,0.0030
563,2255562688,67.6,0.0027
276,2247492161,58.8,0.0040
583,2255474447,52.1,0.0093
182,2255166578,76,0.0019
338,2236251694,80,0.0023
199,2254379808,51.4,0.0027
538,2200690541,34.1,0.0034
512,2205065299,53.3,0.0023
586,2244286252,53.4,0.0080
2,2255376120,40.1,0.0327
390,2251416017,53.1,0.0025
555,2251247855,70.4,0.0021
512,2255865807,51.7,0.0023
574,2255785534,96.2,0.0020
276,2215373615,54.8,0.0024
548,2201576222,58.5,0.0051
555,2255455036,52.8,0.0028
36,2252850896,61.2,0.0052
25,2236154643,60.7,0.0022
555,2252367251,48.1,0.0021
202,2255018613,45.7,0.0036
556,2255326203,65.7,0.0027
583,2254453906,63.7,0.0165
182,2255959497,55.9,0.0046
563,2253457866,80,0.0027
538,2239898404,46.2,0.0020
512,2219390186,40,0.0019
512,2253783159,71.7,0.0041
25,2248013739,69.1,0.0043
150,2253386366,40,0.0043
182,2255672349,53.3,0.0047
563,2248620480,48.5,0.0026
36,2256341817,52.5,0.0031
555,2255785896,37.7,0.0422
199,2256444730,46.3,0.0032
555,2256095811,50,0.0027
338,2231925469,80.6,0.0024
36,2251023950,54.1,0.0029
162,2256531331,56.6,0.0041
555,2243030901,62.2,0.0029
142,2256069275,29.6,0.0021
546,2139981085,65.4,0.0020
557,2237225539,50,0.0022
563,2256739526,58.2,0.0043
307,2243510266,54.7,0.0067
512,2250046454,59.2,0.0038
126,2256354183,62.9,0.0027
556,2256872697,80.6,0.0024
555,2255716682,64,0.0019
555,2252615831,51.5,0.0026
276,2256410974,58.3,0.0028
430,2256778932,51.4,0.0029
198,2250342247,53.6,0.0054
276,2234124373,64.3,0.0022
571,2241642363,47.1,0.0027
276,2254179313,85.7,0.0022
587,2247275429,69,0.0055
555,2249967253,41.4,0.0023
512,2248578434,63.8,0.0045
170,2257051844,45.7,0.0027
211,2257213534,57.7,0.0020
574,2213668087,53.8,0.0020
563,2256933002,71.4,0.0027
36,2257178800,48.6,0.0029
162,2256662160,69.2,0.0020
555,2257234263,64,0.0019
36,2251601381,65.4,0.0020
555,2243112721,47.1,0.0027
441,2255326645,71.4,0.0022
563,2256938106,51.4,0.0029
276,2256725859,64,0.0019
307,2257069742,58.6,0.0023
555,2247173246,50,0.0039
512,2256159090,81.3,0.0025
182,2169776082,57.6,0.0026
548,2257427848,50,0.0023
170,2249878789,72,0.0019
31,2253856495,48.1,0.0021
555,2229397941,50,0.0037
276,2248233699,62.1,0.0023
56,2221399052,37.1,0.0027
556,2251504021,60.7,0.0022
338,2252117935,69.2,0.0020
563,2254270336,63,0.0036
338,2252597700,63,0.0021
56,2239508337,80,0.0019
571,2251767611,51.2,0.0034
556,2254405945,67.9,0.0022
587,2254993278,75,0.0025
52,2255033767,30.8,0.0030
36,2255033745,57.6,0.0026
276,2253524308,51.6,0.0024
546,2255375074,73.3,0.0023
36,2255450038,45.2,0.0024
338,2248240762,93.5,0.0024
36,2255550407,56.3,0.0037
570,2250222937,68,0.0019
587,2253367035,50,0.0034
563,2253701720,53.6,0.0022
56,2255823005,71.4,0.0022
276,2256374576,53.6,0.0022
574,2255954341,50,0.0022
36,2256711926,51.9,0.0021
563,2256593224,40,0.0019
561,2239848701,74,0.0039
586,2254404153,44.4,0.0021
77,2022424860,65.6,0.0025
182,2255549934,60.7,0.0022
587,2246947568,48.3,0.0023
563,2253512498,71.8,0.0030
586,2246797821,60,0.0019
570,2253486126,57.7,0.0020
170,2255023307,48,0.0019
56,2257030371,31.3,0.0025
556,2198776402,56.4,0.0527
557,2223020783,63.4,0.0119
555,2242955558,52.1,0.2281
587,2246248021,60.7,2.0834
587,2246878166,58.7,0.0058
587,2249609023,55.6,0.1089
150,2243003176,50.8,0.0502
541,2245015170,58.3,0.0090
583,2253811373,55.6,0.0035
141,2253888680,70.4,0.0021
338,2242954815,58.8,0.3396
338,2248083743,54.2,0.0757
25,2198754920,51.6,0.1843
512,2247156403,52.7,0.0043
150,2250264557,54.6,0.4211
150,2252444625,49.3,0.0054
182,2202478855,59.3,0.0105
390,2234104246,51.4,0.0136
36,2253930663,60.1,0.0205
586,2244527131,48.8,0.0066
546,2252414195,53.6,0.0022
587,2248471182,67.2,0.0052
150,2250647135,56.6,0.0142
211,2246811846,66.7,0.0049
170,2253725889,53.8,0.0061
390,2248071614,48.2,0.0369
441,2251997879,51.8,0.0129
183,2200362247,62.9,0.0048
338,2252662517,59.3,0.0021
36,2249492674,50.5,0.0079
202,2242938460,51.2,0.0064
126,2253966687,44.4,0.0021
548,2253909726,52.9,0.0068
430,2248719502,56.3,0.0130
555,2252030585,52.7,0.0328
512,2247239150,40,0.0023
574,2213503031,49.4,0.0062
31,2237382106,63.2,0.0097
338,2252168867,63.9,0.0171
36,2248337785,62.6,0.0083
276,2238596164,44.7,0.0037
555,2245912472,60.8,0.0080
587,2246608710,57,0.0062
555,2252187487,40.3,0.0060
512,2250684329,60.7,0.0044
150,2250857675,67,0.0076
150,2253001262,47.6,0.0033
182,2213542285,51.3,0.0061
574,2216743794,62.5,0.0037
441,2252584807,36.7,0.0038
390,2253780459,45.8,0.0037
563,2243262621,58.1,0.0034
563,2250793824,56.6,0.1734
25,2208009784,53.2,0.0180
25,2216738981,38.9,0.0028
585,2243191753,50,0.0215
276,2245088582,48.9,0.0037
548,2152195170,50.9,0.0394
555,2249539927,41,0.0030
555,2252891326,51.5,0.0026
512,2242963591,28.9,0.0089
150,2253091061,57.3,0.0112
170,2244753430,52.4,0.0115
547,2184974010,63,0.0042
338,2251530278,58.1,0.0024
338,2254065763,68,0.0019
276,2220839069,68.9,0.0035
276,2249130127,60.9,0.0036
555,2246238595,56.3,0.0037
556,2247461391,55.4,0.0215
555,2252424096,48.1,0.0083
512,2243391151,50.7,0.0114
512,2253845102,49.3,0.0157
583,2252176802,65.5,0.0023
182,2252360642,55.9,0.0046
547,2252760832,41.4,0.0023
338,2205215227,76.1,0.0036
338,2242938774,64,0.0089
276,2233318550,37.9,0.0080
276,2236545229,72,0.0039
276,2253184454,65.8,0.0030
555,2253884783,44,0.0019
150,2252355142,64.2,0.0052
574,2212573292,53.3,0.0070
390,2253117095,44.3,0.0095
56,2203379376,86.7,0.0023
563,2254358629,69,0.0023
586,2250862450,59,0.0030
512,2254394871,80,0.0019
211,2253953708,58.3,0.0028
512,2199074630,49.3,0.0057
563,2245216417,52.6,0.0030
56,2247498121,41.4,0.0023
36,2253041341,54.1,0.0076
276,2211863180,56.8,0.0034
31,2247967378,41.9,0.0024
563,2254464495,64.4,0.0035
556,2243843321,62.1,0.0023
556,2244004361,65.9,0.0034
555,2251009343,56.6,0.0200
587,2254522343,55.2,0.0023
555,2254528402,51.5,0.0053
512,2236664972,58.6,0.0113
512,2236690917,50,0.0034
170,2252909601,59.4,0.0025
182,2228618203,60,0.0019
571,2243226192,56.6,0.0041
563,2247663762,55,0.0031
25,2199043486,48.6,0.0191
276,2239300896,40.3,0.0108
126,2198978075,40.7,0.0021
202,2252561627,44.9,0.0038
2,2251482906,41.5,0.0051
556,2248347621,52.4,0.0033
570,2219849854,63,0.0042
77,2022483187,59.4,0.0025
182,2253581998,48.4,0.0024
338,2245302998,60,0.0031
585,2243207112,46.9,0.0050
578,2198784712,41.7,0.0047
390,2254593441,44.8,0.0023
545,2243031229,60.6,0.0026
36,2249080083,42.6,0.0115
557,2243308234,58.1,0.0048
555,2251198934,62.1,0.0023
512,2199570359,63.2,0.0053
182,2202629120,56.7,0.0110
182,2220206496,85.2,0.0021
182,2246188885,50,0.0036
31,2253873832,48.5,0.0026
563,2253598094,59,0.0194
563,2254795812,59.1,0.0051
276,2247569296,53.3,0.0023
586,2243496677,54.4,0.0133
546,2254789381,54.2,0.0112
563,2254178434,41.9,0.0024
546,2254675449,69.8,0.0041
161,2254261042,78.6,0.0022
538,2254872968,50,0.0028
150,2253778939,67.1,0.0064
512,2254816339,55.9,0.0046
390,2253997167,46.5,0.0055
183,2201122074,50.5,0.0079
338,2238074211,63.4,0.0032
161,2254886578,58.3,0.0037
555,2250751502,41.9,0.0048
587,2250973821,62.9,0.0027
183,2236568813,37.1,0.0027
36,2254993862,60,0.0031
276,2238251591,48.8,0.0067
276,2240745070,47.6,0.0082
396,2084033291,44.4,0.0021
555,2246240017,58.7,0.0036
512,2247836887,53.9,0.0100
574,2236758612,62.5,0.0031
441,2252439858,66.7,0.0040
338,2252187231,51.7,0.0045
276,2248711167,59.8,0.0099
585,2255051222,42.5,0.0141
546,2126162225,60,0.0109
546,2253212534,60.5,0.0067
150,2253331185,62.9,0.0076
574,2208688820,43.8,0.0025
31,2217542902,60.5,0.0030
338,2255119115,72.4,0.0023
548,2118789899,70.2,0.0073
546,2118984379,69.4,0.0048
538,2232084465,96.8,0.0024
170,2254667827,57.4,0.0037
574,2251537095,57.6,0.0026
563,2249490485,45.7,0.0027
198,2254324802,60.8,0.0080
276,2254746346,56.3,0.0037
556,2241068812,64,0.0019
555,2254730286,44.9,0.0038
556,2255253373,57.6,0.0026
544,2254866102,42,0.0039
556,2255133298,63.5,0.0098
52,2255329313,51.9,0.0063
162,2022423434,60.7,0.0069
150,2250811151,59.3,0.0096
170,2248285768,71.1,0.0030
563,2254797870,49.2,0.0046
150,2254043520,68.4,0.0044
585,2243615177,46.1,0.0100
338,2202006913,69.2,0.0041
545,2226417269,55.3,0.0037
571,2247071631,62.3,0.0048
276,2233297019,89.3,0.0022
276,2255669674,44.8,0.0023
548,2129828068,55.6,0.0035
587,2255687467,50,0.0022
512,2255714720,70.6,0.0027
574,2216148175,57.9,0.0030
182,2231313497,61.1,0.0028
182,2255554268,54.5,0.0026
338,2253221688,59.2,0.0038
563,2245261834,73,0.0087
198,2113529867,57.1,0.0038
276,2241043276,61.4,0.0034
276,2248923226,55.6,0.0035
587,2247093937,60,0.0031
150,2255781448,59.7,0.0052
563,2246535548,47.2,0.0028
276,2237671060,52,0.0019
162,2248812133,56,0.0019
578,2255677475,62.5,0.0025
150,2255786587,34.4,0.0025
574,2218510664,45.9,0.0029
512,2244867129,44.6,0.0065
142,2246086515,58.8,0.0027
31,2232919974,53.1,0.0025
56,2246140715,40.5,0.0029
571,2255429993,51.5,0.0051
548,2152603301,37,0.0021
586,2255377621,47.4,0.0030
512,2254005728,80,0.0019
563,2255787216,64.1,0.0080
276,2255648664,55.6,0.0035
548,2169620893,78.7,0.0048
396,2255407711,51.1,0.0035
556,2255341232,71.9,0.0025
56,2234365568,45.5,0.0034
36,2253814824,66.7,0.0021
202,2256031357,54.8,0.0073
555,2242726334,51.9,0.0021
555,2255673082,57.1,0.0022
556,2256039631,72.1,0.0034
512,2220065443,57.1,0.0049
512,2244585796,53.1,0.0050
570,2216515168,59.5,0.0029
338,2205946826,63,0.0042
36,2255415621,50,0.0020
546,2200433595,59.7,0.0052
555,2198838818,55,0.0031
574,2233420671,28,0.0019
31,2255670603,52.9,0.0027
56,2255664496,59.3,0.0021
338,2255159098,50.9,0.0041
546,2254401631,62.5,0.0025
555,2246367175,57.1,0.0022
555,2256259393,43.8,0.0025
574,2256339418,52,0.0019
560,2256365493,64.5,0.0024
512,2244077227,69.4,0.0028
199,2256443752,68,0.0039
556,2242937894,54.1,0.0029
276,2254682573,63.6,0.0034
36,2256394493,50,0.0027
36,2256546449,62.9,0.0027
