,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
Bloodmage Thalnos,0.2622225,-0.75987744,-0.7608397,0.22303423,0.082314916,0.42300022,0.55527306,0.37453133,0.020343393,0.008829772,0.3665066,-0.8377165,-0.21828865,-1.3136564,-0.0019798419,-0.46498996
Skeletal Sidekick,-0.13366751,-0.7619224,0.4572393,0.47786853,0.092156336,0.359438,1.0882169,-0.29363257,0.5474763,0.23576577,0.891143,-0.17647268,0.33462098,-0.5973239,-0.54379386,0.5253152
Ratchet Privateer,-0.38611475,-0.33242378,-0.05242646,-0.046636805,1.6103722,0.6097468,1.0690079,-0.50594145,-0.5456658,-0.18861343,0.49826565,0.28584218,0.071333595,0.24871275,0.7935092,-0.005049868
Perpetual Flame,0.9315861,-0.03542879,0.2631859,0.41411582,0.5707585,0.2213136,0.96380967,0.068127036,-0.29873106,0.0053476556,-0.5147103,-0.2803987,-0.28747785,-0.0036284635,0.69194424,1.0673269
Anetheron,0.6429207,0.1265209,0.11826504,-0.14183338,-0.20934357,0.03246323,1.4242728,-0.3482443,-1.1140705,0.16025671,-0.25542122,-0.46677932,-0.18576032,-0.87986517,0.40602836,0.7772152
Maddest Bomber,0.26971784,-0.66811955,0.48770496,-0.42379192,0.4606509,0.03775658,0.45743275,0.0862418,-0.3235764,-0.10721196,0.08600832,-0.112168826,0.6789888,-0.46792057,0.6276126,-0.113009185
Arcane Wyrm,0.0144166015,-0.7937072,0.22372496,0.64609486,0.63832176,0.76669997,0.13872005,0.07356047,-0.2966038,0.7467851,-0.067454435,-1.1660267,-0.02527398,-0.9191094,0.064839445,-0.7708751
Necrotic Mortician,-0.21064596,-0.3813137,0.579742,0.20235388,-0.2528073,0.23267266,1.333201,-0.1742293,0.6068011,0.79813313,0.62700945,-0.55905396,0.58375055,-0.26201192,-0.06545735,0.51367
Battle Vicar,-0.38996533,-0.93871474,-0.18834627,-0.10410172,0.52068555,2.2535214,1.1590867,-0.53936154,-0.3876991,-0.5986017,-1.115312,0.4814943,0.3506286,-0.046679795,-0.23063408,0.2531603
Arcane Luminary,-0.07193403,-0.52069825,0.4948301,1.1044824,0.62053424,0.7231587,0.18590978,0.1949219,-0.4614205,0.47365752,-0.52080184,-1.1572908,0.015724348,-0.5820743,-0.119111374,-0.7051946
Shadow Word: Death,-0.26604852,-0.4228452,-0.025736826,0.064069524,0.46959272,-0.06389683,1.1434634,0.984127,-0.20727602,-0.050530426,-0.36835092,-0.6661221,0.03531021,0.27886987,-0.09332917,0.33500177
Rake,0.6570199,-0.66781586,0.97580034,-0.471839,0.53317535,0.5263595,0.3109899,0.24611543,-0.5343066,-0.85841733,0.046816498,-0.20304954,0.84010166,-0.5584655,0.023116507,-0.07273245
Mistake,-0.57070166,0.38504985,0.0023705387,0.15449396,0.9311962,0.72982836,1.1370611,-0.99397504,-0.31706694,-0.41710633,0.2632624,-0.2162236,-0.14221685,0.14716332,0.75890017,0.39819387
Runeforging,-0.025515817,0.019239848,0.30014938,0.28833094,0.4190234,0.12919864,1.1186719,-0.08589011,0.2726198,0.10492071,0.10942656,0.0022463107,0.62881476,-0.6207453,-0.6378748,-0.16387668
Torghast Custodian,1.2383597,-0.13762861,0.6584066,0.3411883,0.65565366,0.49245012,0.89564013,-0.19062519,-0.20638771,0.08328421,-0.49047,-0.11144264,-0.04902283,0.071921095,0.9313255,0.9363286
Bolner Hammerbeak,0.8787156,0.20839229,1.1128196,0.43730268,1.0514503,0.66859496,0.9306337,-0.53002876,0.34058353,-0.3570556,0.18893719,-0.5840147,-0.39320168,0.047465358,0.46997938,1.1095554
Frostmourne,-0.16956955,-0.056673188,0.23027417,0.0593992,0.24622422,-0.16230279,1.3242689,-0.3149305,0.23752697,0.40898624,0.116338864,-0.23680194,0.7738066,-0.3757741,-0.466233,-0.18020833
Whirlpool,-0.33061507,-0.40905964,0.15294778,0.0035148608,0.6694876,-0.24361864,1.153053,0.8859619,-0.3641687,0.028922543,-0.5812469,-0.8346502,-0.06302384,0.14042372,-0.47815302,0.006898557
Don't Stand in the Fire!,1.0760477,-0.12239753,0.34237924,0.37086955,0.664437,0.18039435,1.1255418,0.05930352,-0.027997637,0.11310136,-0.55401766,-0.15120137,-0.298907,0.068007454,0.8641336,1.0436457
Malignant Horror,-0.42812827,-0.44379014,0.57293147,0.17072451,0.006783951,0.12893151,1.4918406,-0.68014765,0.60251445,0.5321924,0.5585844,-0.30297533,0.47448674,-0.2714355,-0.24399203,-0.13878924
Explosive Runes,0.1511807,-0.9511514,0.53803515,1.0068071,0.45778582,0.612307,0.14080103,0.05281974,-0.93938357,0.8016476,-0.7808693,-0.8576257,0.20736057,-0.69260037,-0.7956369,-0.90922654
Vast Wisdom,0.1995606,-0.55065536,0.5605505,1.1111956,0.6591178,0.7911196,0.12809688,0.021606278,-0.41526955,0.5381819,-0.3219687,-0.99819255,0.06520482,-0.7222004,-0.057587586,-0.70138884
"""Gaia the Techtonic""",-0.20075947,-0.2071365,-0.26579925,0.5241529,0.09216561,1.3387862,0.73795325,-0.10923973,-0.51320887,1.0530072,-0.26188615,-1.0605761,0.51776326,0.6006847,0.5550296,-0.4364444
Chitinous Plating,0.4587388,-0.645154,0.8859028,-0.36132094,0.29450288,0.24814035,0.55674434,0.29802963,-0.51311034,-0.30535227,-0.12120656,-0.039519016,1.1295205,-0.34528342,0.008289597,-0.2540855
Overlord Drakuru,1.3003545,0.14564568,0.8700623,0.9368854,0.8320989,0.32890755,1.0724422,0.24825624,0.17241074,0.21547773,-0.49936715,-0.08841904,-0.21685497,-0.2889932,0.70942533,1.3430603
Sketchy Information,-0.35458204,-0.5277619,0.23317775,1.2140478,0.04076131,-0.10836545,0.93543,0.04949679,0.35624883,-0.5684705,-1.6261492,-0.27542573,0.5671297,-0.5908484,1.220157,0.5780023
Wildpaw Cavern,1.0153279,0.2748864,1.1162934,0.5490229,0.81354225,0.6254916,1.1993643,-0.24344939,0.07754549,0.17827111,-0.38256148,-0.59715855,-0.46636364,0.08407721,0.8742473,1.1470108
Shadowblade Slinger,0.71436393,0.12631622,0.17214325,0.03354655,-0.2346766,0.03830821,1.5292062,-0.33628157,-1.4744344,0.11382078,-0.4643785,-0.6497451,-0.26583746,-0.93127835,0.58339536,0.8395355
Lady S'theno,0.83893496,-0.9242392,-0.5731208,-0.3550981,0.7615829,0.3301646,0.84554935,0.08384759,0.9874224,0.32304263,-0.45762655,-0.17314847,-0.022673603,-1.6334599,0.11515556,-0.02550557
Call to the Stand,-0.15016091,-0.56876016,0.08104673,-0.104182154,1.7897174,-0.24821362,0.93859965,-0.14873877,-0.7478695,0.43982238,0.31544396,0.68736607,-0.07823111,-0.50406986,0.4728343,-0.39276746
Overlord Saurfang,-0.13459215,-0.44196606,-0.007025744,0.011721928,0.89905775,-0.09285909,0.87454313,-0.23877537,-0.3805192,0.28117806,0.072660536,0.24754985,-0.08487328,0.012169323,0.38589692,0.08336624
Knight-Captain,0.08886703,-0.23345783,0.13153972,0.034814,0.07211877,0.14211035,0.90706384,0.20305611,0.092455305,0.22864774,0.018962795,-0.23719089,0.46274376,-0.1847085,-0.07739881,0.35478663
Magister Dawngrasp,-0.07714988,-0.29522124,0.54518855,0.80247897,0.7652748,0.86644447,0.10530166,0.4764109,-0.5157082,0.6830682,-0.12131168,-0.61822736,0.13223107,-0.94191515,-0.098011404,-0.25093287
Sigil of Summoning,0.9093221,-0.96751934,-0.5652027,-0.24147226,0.3307149,0.020379268,1.0498258,-0.03454958,0.5973663,0.28278023,-0.96057665,0.11514754,-0.07612074,-1.1996039,0.6469899,0.085387506
Immortalized in Stone,-0.07491249,-0.8449732,-0.002269536,-0.036972318,0.3892506,1.6437496,0.98072183,-0.29845294,0.024506696,0.01967142,-0.7900651,0.60551035,0.39120367,0.28737846,0.21752487,0.16397583
Crud Caretaker,1.3732414,0.110838026,1.0337988,0.47897515,0.718229,0.3861987,1.0738232,-0.12796278,0.4926457,-0.26974627,-0.18213739,-0.27402407,0.21443665,0.16410112,0.45983124,0.9165269
Frostweave Dungeoneer,0.082677625,-0.52673304,0.022386476,0.52066255,0.7615239,0.9551008,0.16289702,0.22408299,-0.25079122,0.69801265,0.18838648,-1.1244558,0.15948524,-0.86487174,0.2311249,-0.7316468
Artificer Xy'mox,0.895133,-0.8024062,-0.6464908,-0.19329034,0.5104211,0.24863653,0.99240637,0.30655447,0.7583964,0.23929527,-0.6057213,-0.102408834,0.055149972,-1.8398621,0.0058388556,-0.10439723
Fireball,0.02857497,-0.58916587,0.26620135,1.1351905,0.022813685,1.1291344,0.4834178,0.063077815,-0.56075674,1.1875612,-0.6648335,-0.74567693,0.21418296,0.0057141595,-0.25515655,-0.60578394
Reckoning,-0.09068809,-0.8488737,0.035328142,0.022979004,0.82587934,1.7016026,0.78725046,-0.21136013,-0.120648354,0.10757532,-1.045999,0.7185584,0.6960426,0.4270683,0.005347147,0.04229438
Frostwolf Kennels,0.39010018,-0.77426225,0.61768496,-0.9834852,0.38524774,0.678017,0.34965968,0.21636775,-0.11855348,0.09657838,0.44314787,-0.7168878,0.9438247,-0.04731839,0.67079765,0.20374542
Azsharan Mooncatcher,-0.29841596,-0.84924513,-0.58953094,-0.06515972,0.632218,2.1183326,1.033102,-0.61530393,-0.4902372,0.15027846,-0.88417256,-0.017781517,0.35305622,0.53694767,0.09010369,0.22433798
Silvermoon Sentinel,0.40097052,-0.50066,0.656589,-0.26184765,0.61784565,0.16259174,0.8258341,0.34526747,-0.35270038,0.06984993,0.18507364,0.16853078,0.9050897,-0.00010060189,-0.041806906,-0.3835392
Dreadprison Glaive,1.0582792,-1.5950943,-0.61421794,-0.27300206,0.8594268,-0.0407901,0.9083625,-0.29528505,1.1272951,0.47780728,-0.7367616,-0.4193957,-0.12755832,-1.3933401,0.801958,0.36837304
Amplified Snowflurry,-0.11410813,-0.34952334,0.36358,0.62316215,0.759194,0.8585938,0.08925922,0.47405776,-0.4067339,0.6734303,0.025614757,-0.5974204,0.15689151,-1.1478834,0.113611646,-0.3084444
Shellshot,0.6165547,-0.8875621,-0.65643674,0.8069673,1.3306757,0.23724923,0.021078803,-0.75691533,-0.67176294,-0.5461552,-0.14121974,-1.3325775,0.81749207,-0.36833543,-0.74421,0.6104675
Hench-Clan Burglar,-0.962333,-0.47420767,0.53638256,0.6169914,0.7522384,-0.15822741,0.6404807,-0.54109,-0.046589237,-0.48318008,-0.6764279,-0.3031874,0.41873136,-0.4111012,0.46997735,0.00088874256
Shattershambler,-0.54260784,-0.88689446,0.6193828,1.0657961,0.13926685,-0.43958694,0.8180352,0.047313318,-0.32521275,-0.5709228,-0.9809884,0.5088445,0.3928903,-0.916315,0.9587286,0.70090026
Partner in Crime,-0.42825055,-0.5545224,0.042778477,0.24971864,0.45776305,-0.07997718,1.1805068,0.5856344,-0.18922786,-0.06270104,-0.6100472,-0.91907877,0.28350437,0.6155271,-0.64284116,0.056719255
Forged in Flame,-0.35461152,-0.5609859,0.10402915,-0.23333552,1.763866,0.02308328,1.1973037,-0.07245293,-0.7621482,0.25015336,0.536693,0.5956967,0.030887071,-0.0046102875,0.4192,-0.34600443
Helmet Hermit,-0.22048575,-0.58669233,-0.12634921,-0.35147005,0.3672125,0.3859761,0.99675673,0.62242293,0.1898757,-0.43254375,0.0823762,-0.9197819,-0.4152693,-0.1716305,0.09710519,0.32291025
Sticky Situation,-0.8703789,-0.59752953,0.63610053,0.7063693,0.68707323,-0.07389384,0.57129014,-0.3942989,0.16823871,-0.50568515,-0.7379382,-0.43047506,0.3821047,-0.48336524,0.5540211,0.13789557
Hollow Abomination,0.37915492,0.13657002,0.2822702,-0.057110976,-0.25287768,0.21520826,1.2514472,-0.587167,-1.1415699,0.19162512,-0.32885984,-0.39555272,0.16068842,-0.86299276,0.16843264,0.4565886
The Fires of Zin-Azshari,-0.30783877,-0.55424094,0.007257453,-0.26838222,1.6719242,0.02611964,1.2489309,-0.30951688,-0.57845366,0.3326698,0.49647596,0.39379385,-0.20991725,0.14352599,0.63308096,-0.11478443
Wealth Redistributor,-0.19413577,-1.0308464,-0.47878352,-0.2887362,0.8594564,2.1112597,1.2349914,-0.19121198,-0.20882362,0.014157404,-0.81287795,0.7477927,0.35289785,0.29405198,-0.15389599,0.20133115
Against All Odds,-0.3610752,-0.5560175,-0.16524674,0.020568095,0.32703626,0.026763326,1.2046775,1.0456374,-0.22514671,-0.1911661,-0.49469608,-0.94346553,0.12501918,0.17093089,-0.43263793,0.11571443
Apothecary's Caravan,0.30931455,0.09232853,0.18938671,-0.16947258,-0.2919807,0.38255024,1.3492117,-0.73563683,-1.3520987,0.32756874,-0.2818063,-0.5258118,-0.029160272,-1.0082555,0.1745624,0.6407012
The Leviathan,-0.45349383,-0.91235465,-0.2777576,-0.1501402,0.5956389,2.0683746,1.2034781,-0.26104695,-0.51341015,0.037085824,-0.8658895,0.57766604,0.56384575,0.32591683,-0.3131367,-0.0040132077
Equality,-0.58014196,-0.8563286,-0.03926729,-0.23838963,0.52126473,1.728033,1.167489,-0.25075045,-0.42969912,-0.1333013,-0.8632673,0.79537505,0.5107136,0.11599259,-0.29622218,0.016107287
Scuttlebutt Ghoul,0.1723235,-0.7609284,0.41943264,0.8649843,0.5036803,0.38057205,-0.14626397,-0.17090765,-0.56244785,0.5705451,-0.97215575,-0.7762196,0.34815234,-0.6056747,-0.2053537,-0.40394452
Tuskarrrr Trawler,-0.69928265,-0.08137153,-0.38612288,0.569078,1.2947527,0.13981393,0.8303097,-0.18723544,-0.5827549,-0.40127522,0.4652338,-0.3356758,0.5632496,0.30439135,0.9453563,-0.07421247
Abyssal Enforcer,0.85657936,0.1338099,0.24259439,0.29508564,-0.093865626,-0.095901996,1.5623562,-0.094760045,-0.65307957,-0.0034266568,-0.28464136,-0.093115136,-0.07048991,-0.7053573,0.6285276,0.8330996
Seaweed Strike,0.37867627,-0.49651593,0.52127695,-0.34674922,0.33301228,0.24113958,0.56889343,0.55698776,-0.41149825,-0.22267506,0.01974439,0.050552987,1.1380603,-0.31832677,0.08198276,0.065568715
Lightforged Cariel,-0.29138356,-0.798506,-0.12113619,-0.0782821,0.5017579,1.9679962,1.1836098,-0.5297691,-0.50174695,-0.01566165,-0.8119935,0.5830693,0.44050193,0.28116027,-0.2986692,0.10820477
Igneous Lavagorger,0.06482062,-0.43699795,0.19843459,-0.36805776,2.0172615,-0.31088504,1.1159494,0.05590512,-0.63690406,0.3940516,0.3733191,0.44536358,0.042007506,-0.08796643,0.35975128,-0.35822657
Red Herring,-0.0840701,-0.7229627,-0.326162,0.07697396,0.37065408,-0.18438824,0.8727255,0.69273573,-0.37870452,0.4550315,-0.11138673,-0.477863,0.74454606,0.5396304,-0.056906816,0.07678027
Lost in the Park,0.6495252,-0.5950813,1.0360122,-0.47516936,0.7061355,0.49930328,0.3655882,0.24808747,-0.5168366,-0.97555596,0.06587607,-0.24490783,0.827465,-0.6981162,-0.027643763,-0.2280607
Power Word: Fortitude,-0.15298104,-0.47483495,-0.03670108,0.011636553,0.250133,-0.029684268,1.0756499,0.78033274,-0.2942237,-0.34685957,-0.27481562,-0.3207035,0.2626425,0.14779545,-0.3023996,0.28515935
Grave Defiler,0.26640803,0.15871951,0.18851769,-0.16786386,-0.23168336,0.31317863,1.1514695,-0.636371,-1.1044989,0.33680183,-0.2633168,-0.46145502,0.19499896,-0.9178835,0.03234059,0.49675962
Gangplank Diver,-1.0278354,-0.4309312,0.41660383,0.7367418,0.17952597,-0.013687564,1.0377818,-0.5292021,0.44170302,0.038386296,-0.11306757,-0.22522548,0.678267,-0.1112086,0.5713011,-0.014570904
Slithering Deathscale,0.30796763,-0.6946159,-0.22676338,0.05752267,0.41172642,-0.0029264772,0.5832949,0.87608457,-0.3336494,-0.35183465,-0.3889521,-0.8546759,0.7596098,0.370496,-0.3040416,0.06760578
Need for Greed,1.2081224,-0.9692943,-0.5931901,-0.120995745,0.52105445,-0.040517252,1.2791435,0.13844937,0.8319009,0.27904788,-0.9451167,0.13185866,-0.16491593,-1.2854093,0.411296,0.4135749
Pandaren Importer,-0.13693063,-0.115006365,0.3631077,0.5194065,0.43774727,0.13177036,0.8285106,0.21147004,0.12960185,0.28595284,-0.010133124,-0.20328973,0.43218014,-0.34914503,-0.2999719,-0.19397546
Deathchiller,0.049317773,-1.3720788,0.081979,0.5609187,0.13003102,0.14305803,0.91374826,-0.24760804,0.10615969,-0.06224142,0.5676039,0.1197256,0.018917836,-1.1517318,-1.2246174,0.22571993
Razormane Battleguard,0.6854592,-0.90986955,0.6291643,-1.0812062,0.5460205,0.5479927,0.44858715,0.09685561,-0.6600691,-0.35883087,0.40891352,-0.114364825,1.2138722,-0.4427724,0.5430675,0.12113963
Razorboar,0.7696794,-0.9502535,-0.5583904,-0.29254022,0.22794703,0.27083063,0.7843907,-0.09538222,0.4869188,0.36144695,-0.5913859,-0.16257344,-0.23257507,-1.1140294,0.61736584,0.28070053
Twinbow Terrorcoil,0.3756513,-0.8536024,-0.6678634,0.21987422,0.8220956,-0.13969061,0.07140702,-0.65795386,-0.051188126,-0.13090566,-0.14651826,-0.85215896,1.1175138,-0.6897197,-0.42716458,0.9458049
Savannah Highmane,-0.37207738,-0.5719761,-0.75734127,-0.047681417,0.7805604,0.109872945,0.3916843,-0.42848435,0.01609137,0.19461496,-0.09074769,-0.77135056,1.2603223,-0.275785,-0.22329886,0.7194756
Convoke the Spirits,0.14397715,-0.5314911,0.5438249,-0.3775875,0.3056308,0.21302408,0.61931,0.27222183,-0.4609385,-0.49821767,0.09673888,-0.052718148,0.78279257,-0.14260125,0.2623985,0.012960786
Invitation Courier,-0.64763844,-0.43025738,0.4099212,0.6320639,0.26257187,-0.24447472,0.5527393,-0.45604086,-0.25055194,-0.3573713,-0.8484093,-0.4666621,0.3483255,-0.7463981,0.5232422,0.09596236
Translocation Instructor,0.041602127,-0.35280472,-0.03504148,0.20627843,1.0045565,-0.28532717,1.0693033,0.5748896,-0.52417463,-0.15875939,-0.109951586,-0.28121597,-0.07152687,0.3764093,-0.14819516,0.06097695
Stockades Guard,0.22292419,-0.36604264,-0.2956845,-0.061870683,0.2382574,0.26892063,0.38265616,-0.2606062,-0.43553725,0.32241195,0.11051874,-0.35825598,0.84995013,-0.42928997,0.06052909,0.5547407
Build a Snowman,0.13983247,-0.8045356,0.5995143,0.9363781,0.34075913,0.8071361,0.14829445,0.10756484,-0.4022517,0.7326764,-0.6474574,-0.9364815,0.22051002,-0.46637377,-0.27544317,-0.8532168
"""Kresh Lord of Turtling""",0.20563179,-0.59035844,0.25020158,-0.27357602,1.7232096,-0.025513798,1.3536735,-0.031108987,-0.68851656,0.40763715,0.36288455,0.73174083,-0.039019287,0.4262929,0.4847325,-0.23890136
Impatient Shopkeep,0.20875719,-0.6036432,0.76705056,-0.20374618,0.5075192,0.19812214,0.4803407,0.0021685527,-0.40245697,-0.28475425,-0.10033117,0.14731245,0.87060666,-0.21022572,0.21504857,-0.168601
Dew Process,0.2565276,-0.50624615,0.96280724,-0.598144,0.38750485,0.43662572,0.47201005,0.4932889,-0.44562137,-0.2300099,0.13394925,-0.16715313,0.9820253,-0.3671512,0.36828873,0.037556477
Lightmaw Netherdrake,-0.27178404,-0.49674833,0.11762208,0.034682754,0.67684203,-0.23171991,1.1687114,0.94710207,-0.39057726,-0.13703519,-0.54969597,-0.8651153,-0.09347236,0.10099695,-0.518289,-0.017312268
Lady Naz'jar,0.28698543,-0.54926693,0.6511464,0.9982508,0.4338609,0.9785006,0.1489726,-0.047487583,-0.4595358,0.8484217,-0.21379627,-0.88890725,0.38448557,-0.72914153,-0.37336695,-0.58923185
Unleash Fel,0.8988282,-0.89476204,-0.6649092,-0.19199209,0.5427834,0.31756678,0.9485675,0.17691277,0.77063215,0.385175,-0.6619788,-0.046821505,0.030618194,-1.7022182,0.08080808,-0.06596887
"""Thaddius Monstrosity""",0.7599979,-0.40872616,0.34150398,0.5605341,-0.106473036,-0.42503726,1.1086435,0.03872652,-0.6831614,-0.23899491,-0.25068286,0.14860226,0.21272671,-0.7045116,1.0309072,0.43835288
Ricochet Shot,0.54360545,-0.91082937,-0.8506264,0.65905786,1.138364,0.032536056,0.07968011,-0.6296525,-0.7254657,-0.53595674,-0.08565961,-1.1838269,0.86987436,-0.7004924,-0.6030172,0.53600854
Chaos Strike,0.9781996,-1.0679957,-0.6013429,-0.19109622,0.49597955,0.17246461,0.9502761,0.07980399,0.86884904,0.41864446,-0.6482551,-0.16689233,-0.059809193,-1.6699774,0.21197997,0.11568289
Life from Death,0.81815463,-0.77851903,0.99721307,-0.52542156,0.3848692,0.2835703,0.5087697,0.32754084,-0.34994403,-0.1693582,-0.073861904,-0.12016789,0.8937671,-0.20310321,0.3198571,-0.09026587
Saidan the Scarlet,-0.20927891,-1.0584538,-0.48519373,0.1558991,0.8502962,2.4383311,1.000987,-0.607335,-0.23212005,-0.011987824,-1.3080459,0.17035133,0.36329514,0.3699269,0.008756047,0.038408875
Sunfury Clergy,-0.26449373,-0.105469555,0.1623881,0.82963866,0.3911943,-0.1257967,0.48897523,-0.27790347,-0.32337895,-0.13823785,-0.26981893,-0.6025062,0.6436618,-0.53305876,-0.07377879,-0.14978969
Battleworn Vanguard,0.711665,-1.579342,-0.95461106,-0.6827381,1.0617565,0.1137916,0.70586956,-0.33008295,0.92349654,0.60273236,-0.5607293,-0.3180466,0.2601284,-1.255145,0.67758,-0.088438205
Imp-oster,0.21703339,0.02830938,0.2733849,-0.20067613,-0.31186357,0.43319315,1.160949,-0.655742,-1.3278698,0.3552343,-0.24828562,-0.4799291,0.110100836,-1.0300772,0.02652355,0.57348025
Herald of Chaos,0.7650309,-1.062328,-0.7690012,-0.17679521,0.40002593,0.55801743,0.9898002,-0.043811783,0.91538477,0.44245872,-0.69494283,-0.0039303787,-0.06466835,-1.3514711,0.25224733,-0.05571193
Sneaky Scout,-0.20790823,-0.044842027,0.17701581,-0.07632021,0.2930756,0.554931,1.0221301,0.39458904,0.3389921,-0.19712582,0.15491475,-0.41466543,0.26179302,-0.2178999,-0.36082727,-0.07351467
Za'qul,0.34734708,-0.029880637,0.5362293,-0.21792474,-0.35263953,0.37458354,1.3400973,-0.7231183,-1.5060488,0.027510142,-0.39303675,-0.22815016,-0.035275523,-1.4660634,-0.08619774,0.7069575
Hookfist-3000,-0.37538415,-0.328445,-0.13930623,-0.077284314,1.9428253,0.35577074,1.3200649,-0.5503831,-0.5878323,-0.22175337,0.8131195,0.31636244,-0.09209461,-0.08644188,0.8040631,-0.32361725
Anub'Rekhan,0.5400216,-0.65215796,0.8148069,-0.37412727,0.446093,0.2630736,0.47623056,0.23819019,-0.4762148,-0.55501705,0.01948859,-0.091881305,1.0892084,-0.48857114,0.1023458,-0.20291273
Jury Duty,0.28385928,-1.1160948,-0.5280388,-0.41350895,1.0768564,2.4975402,1.3213004,-0.30243966,-0.09277431,-0.20370713,-1.3662269,0.47780415,0.50994325,0.33485562,-0.120930746,0.28270003
Psyfiend,-0.15860061,-1.036911,-0.26247227,0.6170032,0.6944361,0.26396567,1.2111408,1.4224343,-0.49629626,-0.82964903,-0.3174646,-0.66196066,-0.29857096,0.34889492,-0.6072042,0.6227064
Murlocula,0.059786994,0.49432892,0.7743435,-0.20403527,-0.30082875,0.53676313,1.5415195,-0.9368279,-0.9690059,0.5654418,-0.21575877,-0.7721233,-0.018028984,-0.5438329,0.050246276,0.81430066
Buffet Biggun,0.07318841,-0.96814257,-0.4721343,-0.07876037,0.92180216,2.5642648,1.155427,-0.36818346,-0.1490199,-0.43860778,-1.5464952,0.22612944,0.4722523,0.28357157,-0.049925692,0.12982962
Aquatic Form,0.5067284,-0.7204322,0.9290766,-0.49421942,0.42045134,0.36004367,0.42710125,0.28379244,-0.3555422,-0.4355166,0.0060801688,-0.27599788,1.0452235,-0.3309388,0.23066083,-0.18453676
Mark of the Wild,0.36163038,-1.2862194,0.5645394,-0.7525258,0.04942693,0.3175493,0.3454572,0.2133847,-0.1459573,0.07364147,0.5288229,-0.6956905,1.0503322,-0.31905347,0.7791003,0.15278956
